,tokens,ner_tags,pred
101986,"4,096",O,O
101987,tokens,O,B-HyperparameterName
101988,",",O,O
101989,it,O,O
101990,is,O,O
101991,infeasible,O,O
101992,to,O,O
101993,feed,O,O
101994,the,O,O
101995,full,O,B-TaskName
101996,document,O,B-TaskName
101997,set,O,O
101998,as,O,O
101999,a,O,O
102000,long,O,O
102001,sequence,O,O
102002,.,O,O
102003,Therefore,O,O
102004,",",O,O
102005,following,O,O
102006,Lebanoff,O,O
102007,et,O,O
102008,al,O,O
102009,.,O,O
102010,(,O,O
102011,2019,O,O
102012,),O,O
102013,",",O,O
102014,only,O,O
102015,the,O,O
102016,ﬁrst,O,O
102017,20,O,B-HyperparameterValue
102018,sentences,O,O
102019,of,O,O
102020,each,O,O
102021,document,O,B-TaskName
102022,are,O,O
102023,considered,O,O
102024,.,O,O
102025,Accordingly,O,O
102026,",",O,O
102027,a,O,O
102028,candidate,O,B-HyperparameterName
102029,proposition,O,O
102030,is,O,O
102031,input,O,O
102032,within,O,O
102033,its,O,O
102034,full,O,B-TaskName
102035,document,O,B-TaskName
102036,(,O,O
102037,up,O,O
102038,to,O,O
102039,20,O,B-HyperparameterValue
102040,sentences,O,O
102041,),O,O
102042,",",O,O
102043,while,O,O
102044,other,O,O
102045,documents,O,O
102046,",",O,O
102047,ordered,O,O
102048,by,O,O
102049,their,O,O
102050,date,O,O
102051,",",O,O
102052,are,O,O
102053,truncated,O,O
102054,evenly,O,O
102055,and,O,O
102056,concatenated,O,O
102057,to,O,O
102058,ﬁll,O,O
102059,the,O,O
102060,remaining,O,O
102061,space,O,O
102062,(,O,O
102063,9,O,B-MetricValue
102064,sentences,O,O
102065,per,O,O
102066,document,O,B-TaskName
102067,on,O,O
102068,average,O,B-MetricName
102069,),O,O
102070,.,O,O
102071,Each,O,O
102072,instance,O,O
102073,contains,O,O
102074,a,O,O
102075,proposition,O,O
102076,marked,O,O
102077,with,O,O
102078,start,O,O
102079,and,O,O
102080,end,O,O
102081,special,O,O
102082,tokens,O,B-HyperparameterName
102083,",",O,O
102084,within,O,O
102085,its,O,O
102086,multiple,O,O
102087,document,O,B-TaskName
102088,context,O,O
102089,.,O,O
102090,A,O,O
102091,discontinuous,O,O
102092,proposition,O,O
102093,is,O,O
102094,marked,O,O
102095,with,O,O
102096,special,O,O
102097,tokens,O,B-HyperparameterName
102098,before,O,O
102099,and,O,O
102100,after,O,O
102101,each,O,O
102102,of,O,O
102103,its,O,O
102104,parts,O,O
102105,.,O,O
102106,In,O,O
102107,addition,O,O
102108,",",O,O
102109,sentence,O,B-TaskName
102110,special,O,O
102111,token,O,O
102112,separators,O,O
102113,and,O,O
102114,document,O,B-TaskName
102115,special,O,O
102116,token,O,O
102117,separators,O,O
102118,are,O,O
102119,used,O,O
102120,",",O,O
102121,as,O,O
102122,required,O,O
102123,for,O,O
102124,CDLM,O,O
102125,.,O,O
102126,In,O,O
102127,order,O,O
102128,to,O,O
102129,reduce,O,O
102130,computation,O,O
102131,complexity,O,O
102132,",",O,O
102133,CDLM,O,O
102134,uses,O,O
102135,“,O,O
102136,local,O,O
102137,attention,O,B-HyperparameterName
102138,"""",O,O
102139,(,O,O
102140,of,O,O
102141,512,B-HyperparameterValue,B-HyperparameterValue
102142,tokens,O,B-HyperparameterName
102143,),O,O
102144,for,O,O
102145,all,O,O
102146,tokens,O,B-HyperparameterName
102147,",",O,O
102148,while,O,O
102149,speciﬁc,O,O
102150,tokens,O,B-HyperparameterName
102151,are,O,O
102152,attended,O,O
102153,to,O,O
102154,all,O,O
102155,4096,B-HyperparameterValue,B-HyperparameterValue
102156,tokens,O,B-HyperparameterName
102157,(,O,O
102158,“,O,O
102159,global,O,O
102160,attention,O,B-HyperparameterName
102161,"""",O,O
102162,),O,O
102163,.,O,O
102164,In,O,O
102165,our,O,O
102166,case,O,O
102167,",",O,O
102168,we,O,O
102169,assigned,O,O
102170,global,O,O
102171,attention,O,B-HyperparameterName
102172,to,O,O
102173,the,O,O
102174,CLS,O,O
102175,token,O,O
102176,and,O,O
102177,to,O,O
102178,the,O,O
102179,candidate,O,B-HyperparameterName
102180,proposition,O,O
102181,tokens,O,B-HyperparameterName
102182,",",O,O
102183,including,O,O
102184,their,O,O
102185,special,O,O
102186,tokens,O,B-HyperparameterName
102187,.,O,O
102188,For,O,O
102189,classiﬁcation,O,O
102190,",",O,O
102191,we,O,O
102192,have,O,O
102193,added,O,O
102194,a,O,O
102195,binary,O,O
102196,classiﬁer,O,O
102197,layer,O,O
102198,on,O,O
102199,top,O,O
102200,of,O,O
102201,our,O,O
102202,CDLM,O,O
102203,.,O,O
102204,The,O,O
102205,classiﬁcation,O,O
102206,layer,O,O
102207,gets,O,O
102208,the,O,O
102209,CDLM,O,O
102210,’s,O,O
102211,CLS,O,O
102212,output,O,O
102213,representation1776,O,O
102214,concatenated,O,O
102215,to,O,O
102216,the,O,O
102217,sum,O,O
102218,of,O,O
102219,the,O,O
102220,CDLM,O,O
102221,output,O,O
102222,representations,O,O
102223,of,O,O
102224,the,O,O
102225,candidate,O,B-HyperparameterName
102226,proposition,O,O
102227,tokens,O,B-HyperparameterName
102228,:,O,O
102229,CLS⊙,O,O
102230,/,O,O
102231,summationdisplayT,O,O
102232,(,O,O
102233,1,O,B-HyperparameterValue
102234,),O,I-HyperparameterValue
102235,where,O,O
102236,Tis,O,O
102237,the,O,O
102238,CDLM,O,O
102239,output,O,O
102240,representative,O,O
102241,of,O,O
102242,the,O,O
102243,i,O,O
102244,-,O,O
102245,th,O,O
102246,token,O,O
102247,",",O,O
102248,and,O,O
102249,Prop,O,O
102250,contains,O,O
102251,the,O,O
102252,token,O,O
102253,indices,O,O
102254,of,O,O
102255,the,O,O
102256,candidate,O,B-HyperparameterName
102257,proposition,O,O
102258,.,O,O
102259,As,O,O
102260,our,O,O
102261,proposition,O,O
102262,salience,O,O
102263,training,O,O
102264,dataset,O,O
102265,contains,O,O
102266,only,O,O
102267,a,O,O
102268,few,O,B-TaskName
102269,positive,O,O
102270,(,O,O
102271,i.e.,O,O
102272,",",O,O
102273,salient,O,O
102274,),O,O
102275,propositions,O,O
102276,with,O,O
102277,respect,O,O
102278,to,O,O
102279,all,O,O
102280,propositions,O,O
102281,",",O,O
102282,it,O,O
102283,creates,O,O
102284,an,O,O
102285,unbalanced,O,O
102286,dataset,O,O
102287,that,O,O
102288,may,O,O
102289,strongly,O,O
102290,bias,O,O
102291,the,O,O
102292,model,O,O
102293,to,O,O
102294,give,O,O
102295,a,O,O
102296,negative,O,B-MetricName
102297,prediction,O,O
102298,.,O,O
102299,To,O,O
102300,cope,O,O
102301,with,O,O
102302,this,O,O
102303,",",O,O
102304,we,O,O
102305,randomly,O,O
102306,ﬁlter,O,O
102307,out,O,O
102308,60,O,B-HyperparameterValue
102309,%,O,O
102310,of,O,O
102311,the,O,O
102312,non,O,O
102313,-,O,O
102314,salient,O,O
102315,propositions,O,O
102316,",",O,O
102317,while,O,O
102318,over,O,O
102319,sampling,O,O
102320,salient,O,O
102321,propositions,O,O
102322,until,O,O
102323,the,O,O
102324,dataset,O,O
102325,becomes,O,O
102326,balanced,O,O
102327,.,O,O
102328,B.2,O,O
102329,SuperPAL,O,O
102330,Usage,O,O
102331,In,O,O
102332,this,O,O
102333,work,O,O
102334,we,O,O
102335,used,O,O
102336,the,O,O
102337,SuperPAL,O,O
102338,model,O,O
102339,(,O,O
102340,Ernst,O,O
102341,et,O,O
102342,al,O,O
102343,.,O,O
102344,",",O,O
102345,2021,O,O
102346,),O,O
102347,as,O,O
102348,the,O,O
102349,similarity,O,O
102350,metric,O,O
102351,between,O,O
102352,propositions,O,O
102353,for,O,O
102354,the,O,O
102355,clustering,O,B-TaskName
102356,step,O,O
102357,(,O,O
102358,§,O,O
102359,3.3,O,B-MetricValue
102360,),O,O
102361,",",O,O
102362,and,O,O
102363,to,O,O
102364,create,O,O
102365,training,O,O
102366,data,O,O
102367,for,O,O
102368,the,O,O
102369,fusion,O,O
102370,model,O,O
102371,(,O,O
102372,§,O,O
102373,3.5,O,O
102374,),O,O
102375,.,O,O
102376,Originally,O,O
102377,",",O,O
102378,SuperPAL,O,O
102379,was,O,O
102380,tuned,O,B-MethodName
102381,with,O,O
102382,a,O,O
102383,validation,O,B-HyperparameterName
102384,set,O,I-HyperparameterName
102385,that,O,O
102386,contains,O,O
102387,three,O,O
102388,topics,O,O
102389,from,O,O
102390,DUC,O,B-DatasetName
102391,2004,O,I-DatasetName
102392,(,O,O
102393,taken,O,O
102394,from,O,O
102395,the,O,O
102396,full,O,B-TaskName
102397,validation,O,B-HyperparameterName
102398,set,O,I-HyperparameterName
102399,which,O,O
102400,also,O,O
102401,contains,O,O
102402,7,O,B-HyperparameterValue
102403,additional,O,O
102404,topics,O,O
102405,",",O,O
102406,not,O,O
102407,from,O,O
102408,DUC,O,B-DatasetName
102409,2004,O,I-DatasetName
102410,),O,O
102411,.,O,O
102412,In,O,O
102413,our,O,O
102414,setting,O,O
102415,",",O,O
102416,it,O,O
102417,may,O,O
102418,cause,O,O
102419,leakage,O,O
102420,since,O,O
102421,DUC,O,B-DatasetName
102422,2004,O,I-DatasetName
102423,is,O,O
102424,used,O,O
102425,as,O,O
102426,the,O,O
102427,test,O,B-HyperparameterName
102428,data,O,O
102429,.,O,O
102430,To,O,O
102431,avoid,O,O
102432,such,O,O
102433,leakage,O,O
102434,",",O,O
102435,we,O,O
102436,tuned,O,B-MethodName
102437,SuperPAL,O,O
102438,again,O,O
102439,without,O,O
102440,using,O,O
102441,DUC,O,B-DatasetName
102442,2004,O,I-DatasetName
102443,topics,O,O
102444,at,O,O
102445,all,O,O
102446,(,O,O
102447,using,O,O
102448,the,O,O
102449,other,O,O
102450,7,O,B-HyperparameterValue
102451,topics,O,O
102452,as,O,O
102453,a,O,O
102454,validation,O,B-HyperparameterName
102455,set,O,I-HyperparameterName
102456,),O,O
102457,.,O,O
102458,B.3,O,O
102459,Cluster,O,B-MetricName
102460,Ranking,O,O
102461,For,O,O
102462,computation,O,O
102463,time,O,O
102464,consideration,O,O
102465,",",O,O
102466,we,O,O
102467,set,O,O
102468,a,O,O
102469,maximum,O,B-HyperparameterName
102470,number,O,I-HyperparameterName
102471,of,O,O
102472,clusters,O,O
102473,to,O,O
102474,be,O,O
102475,selected,O,O
102476,for,O,O
102477,each,O,O
102478,topic,O,B-TaskName
102479,.,O,O
102480,Since,O,O
102481,in,O,O
102482,most,O,O
102483,topics,O,O
102484,the,O,O
102485,100,O,B-HyperparameterValue
102486,-,O,O
102487,word,O,O
102488,limit,O,O
102489,isexceeded,O,O
102490,after,O,O
102491,8,O,B-HyperparameterValue
102492,-,O,O
102493,10,O,B-HyperparameterValue
102494,propositional,O,O
102495,sentences,O,O
102496,",",O,O
102497,we,O,O
102498,set,O,O
102499,the,O,O
102500,maximum,B-HyperparameterName,B-HyperparameterName
102501,number,I-HyperparameterName,I-HyperparameterName
102502,of,I-HyperparameterName,O
102503,clusters,I-HyperparameterName,O
102504,to,O,O
102505,10,B-HyperparameterValue,B-HyperparameterValue
102506,.,O,O
102507,Accordingly,O,O
102508,",",O,O
102509,the,O,O
102510,10,B-HyperparameterValue,B-HyperparameterValue
102511,(,O,I-HyperparameterValue
102512,or,O,O
102513,fewer,O,O
102514,),O,O
102515,highest,O,O
102516,ranked,O,O
102517,clusters,O,O
102518,are,O,O
102519,selected,O,O
102520,for,O,O
102521,the,O,O
102522,summary,O,O
102523,of,O,O
102524,each,O,O
102525,topic,O,B-TaskName
102526,.,O,O
102527,B.4,O,O
102528,Fusion,O,O
102529,Model,O,B-MetricName
102530,Training,O,O
102531,Parameters,O,O
102532,.,O,O
102533,We,O,O
102534,trained,O,O
102535,the,O,O
102536,model,O,O
102537,for,O,O
102538,3,B-HyperparameterValue,B-HyperparameterValue
102539,epochs,B-HyperparameterName,B-HyperparameterName
102540,with,O,O
102541,learning,B-HyperparameterName,B-HyperparameterName
102542,rate,I-HyperparameterName,I-HyperparameterName
102543,of,O,O
102544,3e-5,B-HyperparameterValue,B-HyperparameterValue
102545,and,O,O
102546,batch,B-HyperparameterName,B-HyperparameterName
102547,size,I-HyperparameterName,I-HyperparameterName
102548,of,O,O
102549,10,B-HyperparameterValue,B-HyperparameterValue
102550,instances,O,O
102551,on,O,O
102552,3,O,B-HyperparameterValue
102553,V100,O,O
102554,GPUs,O,O
102555,(,O,O
102556,meaning,O,O
102557,effective,O,O
102558,batch,B-HyperparameterName,B-HyperparameterName
102559,size,I-HyperparameterName,I-HyperparameterName
102560,was,O,O
102561,30,B-HyperparameterValue,B-HyperparameterValue
102562,),O,I-HyperparameterValue
102563,.,O,O
102564,C,O,O
102565,Compared,O,O
102566,Methods,O,O
102567,We,O,O
102568,compare,O,O
102569,our,O,O
102570,method,O,O
102571,to,O,O
102572,several,O,O
102573,strong,O,O
102574,abstractivebaselines,O,O
102575,:,O,O
102576,Opinosis,B-MethodName,B-MethodName
102577,(,O,O
102578,Ganesan,O,O
102579,et,O,O
102580,al,O,O
102581,.,O,O
102582,",",O,O
102583,2010,O,O
102584,),O,O
102585,generates,O,O
102586,abstracts,O,O
102587,from,O,O
102588,salient,O,O
102589,paths,O,O
102590,in,O,O
102591,a,O,O
102592,word,O,O
102593,cooccurrence,O,O
102594,graph,O,O
102595,;,O,O
102596,Extract+Rewrite,B-MethodName,B-MethodName
102597,(,O,O
102598,Song,O,O
102599,et,O,O
102600,al,O,O
102601,.,O,O
102602,",",O,O
102603,2018,O,O
102604,),O,O
102605,selects,O,O
102606,sentences,O,O
102607,using,O,O
102608,LexRank,O,B-MethodName
102609,and,O,O
102610,generates,O,O
102611,for,O,O
102612,each,O,O
102613,sentence,O,B-TaskName
102614,a,O,O
102615,title,O,O
102616,-,O,O
102617,like,O,O
102618,summary,O,O
102619,;,O,O
102620,PG,B-MethodName,B-MethodName
102621,(,O,O
102622,See,O,O
102623,et,O,O
102624,al,O,O
102625,.,O,O
102626,",",O,O
102627,2017,O,B-DatasetName
102628,),O,O
102629,runs,O,O
102630,a,O,O
102631,Pointer,B-MethodName,B-MethodName
102632,-,I-MethodName,I-MethodName
102633,Generator,I-MethodName,I-MethodName
102634,model,O,O
102635,that,O,O
102636,includes,O,O
102637,a,O,O
102638,sequence,O,O
102639,-,O,O
102640,to,O,O
102641,-,O,O
102642,sequence,O,O
102643,network,O,O
102644,with,O,O
102645,a,O,O
102646,copy,O,O
102647,-,O,O
102648,mechanism,O,O
102649,;,O,O
102650,PG,B-MethodName,B-MethodName
102651,-,I-MethodName,I-MethodName
102652,MMR,I-MethodName,I-MethodName
102653,(,O,O
102654,Lebanoff,O,O
102655,et,O,O
102656,al,O,O
102657,.,O,O
102658,",",O,O
102659,2018,O,O
102660,),O,O
102661,selects,O,O
102662,representative,O,O
102663,sentences,O,O
102664,with,O,O
102665,MMR,O,O
102666,(,O,O
102667,Carbonell,O,O
102668,and,O,O
102669,Goldstein,O,O
102670,",",O,O
102671,1998,O,O
102672,),O,O
102673,and,O,O
102674,fuses,O,O
102675,them,O,O
102676,with,O,O
102677,a,O,O
102678,PG,O,B-MethodName
102679,-,O,I-MethodName
102680,based,O,O
102681,model,O,O
102682,;,O,O
102683,Hi,B-MethodName,B-MethodName
102684,-,I-MethodName,I-MethodName
102685,MAP,I-MethodName,B-MethodName
102686,(,O,O
102687,Fabbri,O,O
102688,et,O,O
102689,al,O,O
102690,.,O,O
102691,",",O,O
102692,2019,O,O
102693,),O,O
102694,is,O,O
102695,a,O,O
102696,hierarchical,O,O
102697,version,O,O
102698,of,O,O
102699,the,O,O
102700,PG,O,B-MethodName
102701,model,O,O
102702,that,O,O
102703,allows,O,O
102704,calculating,O,O
102705,sentence,O,B-TaskName
102706,-,O,O
102707,level,O,O
102708,MMR,O,O
102709,scores,O,O
102710,;,O,O
102711,MDS,B-MethodName,B-TaskName
102712,-,I-MethodName,O
102713,Joint,I-MethodName,O
102714,-,I-MethodName,O
102715,SDS,I-MethodName,O
102716,(,O,O
102717,Jin,O,O
102718,and,O,O
102719,Wan,O,O
102720,",",O,O
102721,2020,O,O
102722,),O,O
102723,is,O,O
102724,a,O,O
102725,hierarchical,O,O
102726,encoder,O,O
102727,-,O,O
102728,decoder,O,O
102729,architecture,O,O
102730,that,O,O
102731,is,O,O
102732,trained,O,O
102733,with,O,O
102734,SDS,O,O
102735,and,O,O
102736,MDS,O,B-TaskName
102737,datasets,O,O
102738,while,O,O
102739,preserving,O,O
102740,document,O,B-TaskName
102741,boundaries,O,O
102742,.,O,O
102743,We,O,O
102744,additionally,O,O
102745,compare,O,O
102746,to,O,O
102747,several,O,O
102748,strong,O,O
102749,extractive,O,B-TaskName
102750,baselines,O,O
102751,:,O,O
102752,SumBasic,B-MethodName,B-MethodName
102753,(,O,O
102754,Vanderwende,O,O
102755,et,O,O
102756,al,O,O
102757,.,O,O
102758,",",O,O
102759,2007,O,O
102760,),O,O
102761,extracts,O,O
102762,phrases,O,O
102763,with,O,O
102764,words,O,O
102765,that,O,O
102766,appear,O,O
102767,frequently,O,O
102768,in,O,O
102769,the,O,O
102770,documents,O,O
102771,;,O,O
102772,KLSumm,B-MethodName,B-MethodName
102773,(,O,O
102774,Haghighi,O,O
102775,and,O,O
102776,Vanderwende,O,O
102777,",",O,O
102778,2009,O,O
102779,),O,O
102780,extracts,O,O
102781,sentences,O,O
102782,that,O,O
102783,opti-1777mize,O,O
102784,KL,O,O
102785,-,O,O
102786,divergence,O,O
102787,;,O,O
102788,LexRank,B-MethodName,B-MethodName
102789,(,O,O
102790,Erkan,O,O
102791,and,O,O
102792,Radev,O,O
102793,",",O,O
102794,2004,O,O
102795,),O,O
102796,is,O,O
102797,a,O,O
102798,graph,O,O
102799,-,O,O
102800,based,O,O
102801,approach,O,O
102802,where,O,O
102803,vertices,O,O
102804,represent,O,O
102805,sentences,O,O
102806,",",O,O
102807,the,O,O
102808,edges,O,O
102809,stand,O,O
102810,for,O,O
102811,word,O,O
102812,overlap,O,O
102813,between,O,O
102814,sentences,O,O
102815,",",O,O
102816,and,O,O
102817,sentence,O,B-TaskName
102818,importance,O,O
102819,is,O,O
102820,computed,O,O
102821,by,O,O
102822,eigenvector,O,O
102823,centrality,O,O
102824,;,O,O
102825,DPP,B-MethodName,B-MethodName
102826,-,I-MethodName,I-MethodName
102827,CapsComb,I-MethodName,I-MethodName
102828,(,O,O
102829,Cho,O,O
102830,et,O,O
102831,al,O,O
102832,.,O,O
102833,",",O,O
102834,2019,O,O
102835,),O,O
102836,balances,O,O
102837,between,O,O
102838,salient,O,O
102839,sentence,O,B-TaskName
102840,extraction,O,I-TaskName
102841,and,O,O
102842,redundancy,O,O
102843,avoidance,O,O
102844,by,O,O
102845,optimizing,O,O
102846,determinantal,O,O
102847,point,O,O
102848,processes,O,O
102849,(,O,O
102850,DPP,O,B-MethodName
102851,),O,O
102852,;,O,O
102853,HL,B-MethodName,B-MethodName
102854,-,I-MethodName,I-MethodName
102855,XLNetSegs,I-MethodName,I-MethodName
102856,andHL,B-MethodName,B-MethodName
102857,-,I-MethodName,I-MethodName
102858,TreeSegs,I-MethodName,I-MethodName
102859,(,O,O
102860,Cho,O,O
102861,et,O,O
102862,al,O,O
102863,.,O,O
102864,",",O,O
102865,2020,O,O
102866,),O,O
102867,are,O,O
102868,two,O,B-HyperparameterValue
102869,versions,O,O
102870,of,O,O
102871,a,O,O
102872,DPP,O,B-MethodName
102873,-,O,I-MethodName
102874,based,O,O
102875,span,O,O
102876,highlighting,O,O
102877,approach,O,O
102878,that,O,O
102879,heuristically,O,O
102880,extracts,O,O
102881,candidate,O,B-HyperparameterName
102882,spans,O,O
102883,by,O,O
102884,their,O,O
102885,probability,O,O
102886,to,O,O
102887,begin,O,O
102888,and,O,O
102889,end,O,O
102890,with,O,O
102891,an,O,O
102892,EOS,O,O
102893,token,O,O
102894,;,O,O
102895,RL,B-MethodName,B-MethodName
102896,-,I-MethodName,I-MethodName
102897,MMR,I-MethodName,I-MethodName
102898,(,O,O
102899,Mao,O,O
102900,et,O,O
102901,al,O,O
102902,.,O,O
102903,",",O,O
102904,2020,O,O
102905,),O,O
102906,adapts,O,O
102907,a,O,O
102908,neural,O,B-TaskName
102909,reinforcement,O,O
102910,learning,O,B-HyperparameterName
102911,single,O,O
102912,document,O,B-TaskName
102913,summarization,B-TaskName,B-TaskName
102914,(,O,O
102915,SDS,O,O
102916,),O,O
102917,approach,O,O
102918,(,O,O
102919,Chen,O,O
102920,and,O,O
102921,Bansal,O,O
102922,",",O,O
102923,2018,O,O
102924,),O,O
102925,to,O,O
102926,the,O,O
102927,multi,O,O
102928,-,O,O
102929,document,O,B-TaskName
102930,setup,O,O
102931,and,O,O
102932,integrates,O,O
102933,Maximal,O,O
102934,Margin,O,O
102935,Relevance,O,O
102936,(,O,O
102937,MMR,O,O
102938,),O,O
102939,to,O,O
102940,avoid,O,O
102941,redundancy,O,O
102942,.,O,O
102943,D,O,O
102944,Annotation,O,O
102945,Guidelines,O,O
102946,We,O,O
102947,used,O,O
102948,Amazon,O,O
102949,Mechanical,O,O
102950,Turkfor,O,O
102951,all,O,O
102952,three,O,O
102953,crowdsource,O,O
102954,tasks,O,O
102955,with,O,O
102956,a,O,O
102957,list,O,O
102958,of,O,O
102959,90,O,O
102960,pre,O,O
102961,-,O,O
102962,selected,O,O
102963,workers,O,O
102964,from,O,O
102965,English,O,O
102966,speaking,O,O
102967,countries,O,O
102968,.,O,O
102969,These,O,O
102970,workers,O,O
102971,accomplished,O,O
102972,high,O,O
102973,quality,O,B-MethodName
102974,work,O,O
102975,in,O,O
102976,other,O,O
102977,NLP,O,B-TaskName
102978,-,O,O
102979,related,O,O
102980,tasks,O,O
102981,we,O,O
102982,have,O,O
102983,conducted,O,O
102984,in,O,O
102985,the,O,O
102986,past,O,O
102987,.,O,O
102988,The,O,O
102989,crowdsourcing,O,O
102990,instructions,O,O
102991,of,O,O
102992,the,O,O
102993,tasks,O,O
102994,mentioned,O,O
102995,in,O,O
102996,§,O,O
102997,4.4,O,O
102998,&,O,O
102999,5,O,B-HyperparameterValue
103000,are,O,O
103001,as,O,O
103002,follows,O,O
103003,:,O,O
103004,D.1,O,O
103005,General,O,O
103006,Summarization,B-TaskName,B-TaskName
103007,System,O,O
103008,Evaluation,O,O
103009,.,O,O
103010,Read,O,O
103011,the,O,O
103012,following,O,O
103013,four,O,O
103014,texts,O,O
103015,(,O,O
103016,Text,O,O
103017,A,O,O
103018,",",O,O
103019,B,O,O
103020,",",O,O
103021,C,O,O
103022,",",O,O
103023,and,O,O
103024,D,O,O
103025,),O,O
103026,and,O,O
103027,answer,O,O
103028,the,O,O
103029,following,O,O
103030,questions,O,O
103031,.,O,O
103032,Text,O,O
103033,A,O,O
103034,:,O,O
103035,<,O,B-MetricValue
103036,Reference,O,O
103037,summary,O,O
103038,>,O,O
103039,Text,O,O
103040,B,O,O
103041,:,O,O
103042,<,O,B-MetricValue
103043,System,O,O
103044,summary,O,O
103045,1,O,B-HyperparameterValue
103046,>,O,O
103047,Text,O,O
103048,C,O,O
103049,:,O,O
103050,<,O,B-MetricValue
103051,System,O,O
103052,summary,O,O
103053,2,O,O
103054,>,O,O
103055,Text,O,O
103056,D,O,O
103057,:,O,O
103058,<,O,B-MetricValue
103059,System,O,O
103060,summary,O,O
103061,3,O,B-HyperparameterValue
