id,input,ner_tags,pred
29251,merge,O,B-HyperparameterName
29252,operations,O,I-HyperparameterName
29253,is,O,O
29254,applied,O,O
29255,to,O,O
29256,the,O,O
29257,data,O,O
29258,after,O,O
29259,preprocessing,O,O
29260,.,O,O
29261,Our,O,O
29262,streaming,B-TaskName,B-MethodName
29263,MT,I-TaskName,B-MethodName
29264,system,O,O
29265,is,O,O
29266,evaluated,O,O
29267,in,O,O
29268,terms,O,O
29269,of,O,O
29270,latency,O,O
29271,and,O,O
29272,translation,O,B-MetricName
29273,quality,O,O
29274,with,O,O
29275,BLEU,B-MetricName,B-MetricName
29276,(,O,O
29277,Papineni,O,O
29278,et,O,O
29279,al,O,O
29280,.,O,O
29281,",",O,O
29282,2002,O,O
29283,),O,O
29284,.,O,O
29285,Traditionally,O,O
29286,",",O,O
29287,latency,O,O
29288,evaluation,O,O
29289,in,O,O
29290,simultaneous,B-TaskName,B-TaskName
29291,MT,I-TaskName,B-TaskName
29292,has,O,O
29293,been,O,O
29294,carried,O,O
29295,out,O,O
29296,using6975,O,O
29297,AP,O,B-HyperparameterName
29298,",",O,O
29299,AL,O,B-MethodName
29300,and,O,O
29301,DAL,O,B-MethodName
29302,.,O,O
29303,However,O,O
29304,",",O,O
29305,these,O,O
29306,measures,O,O
29307,have,O,O
29308,been,O,O
29309,devised,O,O
29310,for,O,O
29311,sentence,O,B-TaskName
29312,-,O,O
29313,level,O,O
29314,evaluation,O,O
29315,",",O,O
29316,where,O,O
29317,the,O,O
29318,latency,O,O
29319,of,O,O
29320,every,O,O
29321,sentence,O,O
29322,is,O,O
29323,computed,O,O
29324,independently,O,O
29325,from,O,O
29326,each,O,O
29327,other,O,O
29328,and,O,O
29329,as,O,O
29330,mentioned,O,O
29331,before,O,O
29332,",",O,O
29333,they,O,O
29334,do,O,O
29335,not,O,O
29336,perform,O,O
29337,well,O,O
29338,on,O,O
29339,a,O,O
29340,streaming,O,O
29341,setup,O,O
29342,.,O,O
29343,Thus,O,O
29344,",",O,O
29345,we,O,O
29346,revert,O,O
29347,to,O,O
29348,the,O,O
29349,stream,O,O
29350,-,O,O
29351,based,O,O
29352,adaptation,O,O
29353,of,O,O
29354,these,O,O
29355,measures,O,O
29356,proposed,O,O
29357,in,O,O
29358,(,O,O
29359,Iranzo,O,O
29360,-,O,O
29361,Sánchez,O,O
29362,et,O,O
29363,al,O,O
29364,.,O,O
29365,",",O,O
29366,2021,O,O
29367,),O,O
29368,unless,O,O
29369,stated,O,O
29370,otherwise,O,O
29371,.,O,O
29372,Latency,O,O
29373,measures,O,O
29374,for,O,O
29375,a,O,O
29376,sentence,O,O
29377,pair,O,O
29378,(,O,O
29379,x,O,O
29380,;,O,O
29381,y,O,O
29382,),O,O
29383,are,O,O
29384,based,O,O
29385,on,O,O
29386,a,O,O
29387,cost,O,O
29388,function,O,O
29389,C,O,O
29390,(,O,O
29391,x,O,O
29392,;,O,O
29393,y,O,O
29394,),O,O
29395,and,O,O
29396,a,O,O
29397,normalization,O,O
29398,termZ,O,O
29399,(,O,O
29400,x,O,O
29401,;,O,O
29402,y,O,O
29403,),O,O
29404,L,O,O
29405,(,O,O
29406,x,O,O
29407,;,O,O
29408,y,O,O
29409,),O,O
29410,=,O,O
29411,1,O,O
29412,Z,O,O
29413,(,O,O
29414,x,O,O
29415,;,O,O
29416,y,O,O
29417,),O,O
29418,XC,O,B-MethodName
29419,(,O,O
29420,x,O,O
29421,;,O,O
29422,y,O,O
29423,),O,O
29424,(,O,O
29425,13,O,O
29426,),O,O
29427,where,O,O
29428,C,O,O
29429,(,O,O
29430,x,O,O
29431,;,O,O
29432,y,O,O
29433,),O,O
29434,=,O,O
29435,8,O,O
29436,>,O,O
29437,<,O,O
29438,>,O,O
29439,:,O,O
29440,g,O,O
29441,(,O,O
29442,i,O,O
29443,),O,O
29444,AP,O,B-MethodName
29445,g,O,O
29446,(,O,O
29447,i,O,O
29448,),O,O
29449,AL,O,O
29450,g,O,O
29451,(,O,O
29452,i,O,O
29453,),O,O
29454,DAL,O,B-MethodName
29455,(,O,O
29456,14,O,O
29457,),O,O
29458,and,O,O
29459,Z,O,O
29460,(,O,O
29461,x,O,O
29462,;,O,O
29463,y,O,O
29464,),O,O
29465,=,O,O
29466,8,O,O
29467,>,O,O
29468,<,O,O
29469,>,O,O
29470,:,O,O
29471,jxjjyj,O,O
29472,AP,O,B-MethodName
29473,argminiAL,O,I-MethodName
29474,jyj,O,O
29475,DAL,O,B-MethodName
29476,(,O,O
29477,15,O,O
29478,),O,O
29479,Latency,O,O
29480,measures,O,O
29481,can,O,O
29482,be,O,O
29483,computed,O,O
29484,in,O,O
29485,a,O,O
29486,streaming,O,O
29487,manner,O,O
29488,by,O,O
29489,considering,O,O
29490,a,O,O
29491,global,O,O
29492,delay,O,O
29493,function,O,O
29494,G,O,O
29495,(,O,O
29496,i,O,O
29497,),O,O
29498,",",O,O
29499,that,O,O
29500,is,O,O
29501,mapped,O,O
29502,into,O,O
29503,a,O,O
29504,relative,O,O
29505,delay,O,O
29506,so,O,O
29507,that,O,O
29508,it,O,O
29509,can,O,O
29510,be,O,O
29511,compared,O,O
29512,with,O,O
29513,the,O,O
29514,sentence,O,O
29515,-,O,O
29516,level,O,O
29517,oracle,O,O
29518,delay,O,O
29519,.,O,O
29520,For,O,O
29521,thei,O,O
29522,-,O,O
29523,th,O,O
29524,target,O,O
29525,position,O,O
29526,of,O,O
29527,the,O,O
29528,n,O,O
29529,-,O,O
29530,th,O,O
29531,sentence,O,O
29532,",",O,O
29533,the,O,O
29534,associated,O,O
29535,relative,O,O
29536,delay,O,O
29537,can,O,O
29538,be,O,O
29539,obtained,O,O
29540,from,O,O
29541,the,O,O
29542,global,O,O
29543,delay,O,O
29544,function,O,O
29545,as,O,O
29546,g,O,O
29547,(,O,O
29548,i,O,O
29549,),O,O
29550,=,O,O
29551,G,O,O
29552,(,O,O
29553,i+b,O,O
29554,),O,O
29555,a,O,O
29556,.,O,O
29557,So,O,O
29558,",",O,O
29559,the,O,O
29560,stream,O,O
29561,-,O,O
29562,adapted,O,O
29563,cost,O,O
29564,function,O,O
29565,of,O,O
29566,the,O,O
29567,latencymeasures,O,O
29568,is,O,O
29569,deﬁned,O,O
29570,as,O,O
29571,C,O,O
29572,(,O,O
29573,x,O,O
29574,;,O,O
29575,y,O,O
29576,),O,O
29577,=,O,O
29578,8,O,O
29579,>,O,O
29580,<,O,O
29581,>,O,O
29582,:,O,O
29583,g,O,O
29584,(,O,O
29585,i,O,O
29586,),O,O
29587,AP,O,B-MethodName
29588,g,O,O
29589,(,O,O
29590,i,O,O
29591,),O,O
29592,AL,O,B-MethodName
29593,g,O,O
29594,(,O,O
29595,i,O,O
29596,),O,O
29597,DAL,O,B-MethodName
29598,(,O,O
29599,16,O,O
29600,),O,O
29601,withg,O,O
29602,(,O,O
29603,i,O,O
29604,),O,O
29605,deﬁned,O,O
29606,as,O,O
29607,max8,O,O
29608,>,O,O
29609,<,O,O
29610,>,O,O
29611,:,O,O
29612,g,O,O
29613,(,O,O
29614,i,O,O
29615,),O,O
29616,(,O,O
29617,g,O,O
29618,(,O,O
29619,jxj,O,O
29620,),O,O
29621,+,O,O
29622,i=,O,O
29623,1,O,O
29624,g,O,O
29625,(,O,O
29626,i1,O,O
29627,),O,O
29628,+,O,O
29629,i,O,O
29630,>,O,O
29631,1,O,O
29632,(,O,O
29633,17,O,O
29634,),O,O
29635,This,O,O
29636,deﬁnition,O,O
29637,assumes,O,O
29638,that,O,O
29639,the,O,O
29640,source,O,O
29641,and,O,O
29642,target,O,O
29643,sentence,O,O
29644,segmentation,O,O
29645,of,O,O
29646,the,O,O
29647,stream,O,O
29648,are,O,O
29649,uncovered,O,O
29650,",",O,O
29651,but,O,O
29652,this,O,O
29653,is,O,O
29654,not,O,O
29655,always,O,O
29656,the,O,O
29657,case,O,O
29658,(,O,O
29659,Schneider,O,O
29660,and,O,O
29661,Waibel,O,O
29662,",",O,O
29663,2020,O,O
29664,),O,O
29665,or,O,O
29666,they,O,O
29667,may,O,O
29668,not,O,O
29669,match,O,O
29670,that,O,O
29671,of,O,O
29672,the,O,O
29673,reference,O,O
29674,translations,O,O
29675,.,O,O
29676,However,O,O
29677,",",O,O
29678,sentence,O,O
29679,boundaries,O,O
29680,can,O,O
29681,be,O,O
29682,obtained,O,O
29683,by,O,O
29684,re,O,O
29685,-,O,O
29686,segmenting,O,O
29687,the,O,O
29688,system,O,O
29689,hypothesis,O,O
29690,following,O,O
29691,exactly,O,O
29692,the,O,O
29693,same,O,O
29694,procedure,O,O
29695,applied,O,O
29696,to,O,O
29697,compute,O,O
29698,translation,O,O
29699,quality,O,O
29700,in,O,O
29701,ST,O,B-TaskName
29702,evaluation,O,O
29703,.,O,O
29704,To,O,O
29705,this,O,O
29706,purpose,O,O
29707,",",O,O
29708,we,O,O
29709,use,O,O
29710,the,O,O
29711,MWER,O,B-MethodName
29712,segmenter,O,O
29713,(,O,O
29714,Matusov,O,O
29715,et,O,O
29716,al,O,O
29717,.,O,O
29718,",",O,O
29719,2005,O,O
29720,),O,O
29721,to,O,O
29722,compute,O,O
29723,sentence,O,O
29724,boundaries,O,O
29725,according,O,O
29726,to,O,O
29727,the,O,O
29728,reference,O,O
29729,translations,O,O
29730,.,O,O
29731,Our,O,O
29732,streaming,O,B-TaskName
29733,MT,O,I-TaskName
29734,models,O,O
29735,have,O,O
29736,been,O,O
29737,trained,O,O
29738,following,O,O
29739,the,O,O
29740,conventional,O,O
29741,Transformer,O,B-MethodName
29742,BASE,O,I-MethodName
29743,(,O,O
29744,German,O,O
29745,$,O,O
29746,English,O,O
29747,streaming,O,B-MethodName
29748,MT,O,I-MethodName
29749,),O,O
29750,and,O,O
29751,BIG,O,B-MethodName
29752,(,O,O
29753,English,O,O
29754,!,O,O
29755,German,O,O
29756,simultaneous,O,B-MethodName
29757,MT,O,I-MethodName
29758,),O,O
29759,conﬁgurations,O,O
29760,(,O,O
29761,Vaswani,O,O
29762,et,O,O
29763,al,O,O
29764,.,O,O
29765,",",O,O
29766,2017,O,O
29767,),O,O
29768,.,O,O
29769,As,O,O
29770,in,O,O
29771,(,O,O
29772,Schneider,O,O
29773,and,O,O
29774,Waibel,O,O
29775,",",O,O
29776,2020,O,O
29777,),O,O
29778,",",O,O
29779,after,O,O
29780,training,O,O
29781,is,O,O
29782,ﬁnished,O,O
29783,",",O,O
29784,the,O,O
29785,models,O,O
29786,are,O,O
29787,ﬁnetuned,O,O
29788,on,O,O
29789,the,O,O
29790,training,O,O
29791,set,O,O
29792,of,O,O
29793,MuSTC,O,B-DatasetName
29794,(,O,O
29795,Di,O,O
29796,Gangi,O,O
29797,et,O,O
29798,al,O,O
29799,.,O,O
29800,",",O,O
29801,2019,O,O
29802,),O,O
29803,.,O,O
29804,The,O,O
29805,proposed,O,O
29806,model,O,O
29807,in,O,O
29808,Section,O,O
29809,2,O,O
29810,assumes,O,O
29811,that,O,O
29812,at,O,O
29813,inference,O,O
29814,time,O,O
29815,the,O,O
29816,source,O,O
29817,stream,O,O
29818,has,O,O
29819,been,O,O
29820,segmented,O,O
29821,into,O,O
29822,sentences,O,O
29823,.,O,O
29824,To,O,O
29825,this,O,O
29826,purpose,O,O
29827,",",O,O
29828,we,O,O
29829,opt,O,O
29830,for,O,O
29831,the,O,O
29832,text,O,O
29833,-,O,O
29834,based,O,O
29835,DS,O,B-TaskName
29836,model,O,O
29837,(,O,O
29838,Iranzo,O,O
29839,-,O,O
29840,Sánchez,O,O
29841,et,O,O
29842,al,O,O
29843,.,O,O
29844,",",O,O
29845,2020,O,O
29846,),O,O
29847,",",O,O
29848,a,O,O
29849,sliding,O,O
29850,-,O,O
29851,window,O,O
29852,segmenter,O,O
29853,that,O,O
29854,moves,O,O
29855,over,O,O
29856,the,O,O
29857,source,O,O
29858,stream,O,O
29859,taking,O,O
29860,a,O,O
29861,split,O,O
29862,decision,O,O
29863,at,O,O
29864,each6976token,O,O
29865,based,O,O
29866,on,O,O
29867,a,O,O
29868,local,O,O
29869,-,O,O
29870,context,O,O
29871,window,O,O
29872,that,O,O
29873,extends,O,O
29874,to,O,O
29875,both,O,O
29876,past,O,O
29877,and,O,O
29878,future,O,O
29879,tokens,O,O
29880,.,O,O
29881,This,O,O
29882,segmenter,O,O
29883,is,O,O
29884,streaming,O,O
29885,-,O,O
29886,ready,O,O
29887,and,O,O
29888,obtains,O,O
29889,superior,O,O
29890,translation,O,O
29891,quality,O,O
29892,when,O,O
29893,compared,O,O
29894,with,O,O
29895,other,O,O
29896,segmenters,O,O
29897,(,O,O
29898,Stolcke,O,O
29899,",",O,O
29900,2002,O,O
29901,;,O,O
29902,Cho,O,O
29903,et,O,O
29904,al,O,O
29905,.,O,O
29906,",",O,O
29907,2017,O,O
29908,),O,O
29909,.,O,O
29910,As,O,O
29911,the,O,O
29912,future,O,O
29913,window,O,O
29914,length,O,O
29915,of,O,O
29916,the,O,O
29917,DS,O,B-MethodName
29918,segmenter,O,O
29919,conditions,O,O
29920,the,O,O
29921,latency,O,O
29922,of,O,O
29923,the,O,O
29924,streaming,O,O
29925,MT,B-TaskName,B-MethodName
29926,system,O,O
29927,",",O,O
29928,this,O,O
29929,length,O,O
29930,was,O,O
29931,adjusted,O,O
29932,to,O,O
29933,ﬁnd,O,O
29934,a,O,O
29935,tradeoff,O,O
29936,between,O,O
29937,latency,O,O
29938,and,O,O
29939,translation,O,O
29940,quality,O,O
29941,.,O,O
29942,The,O,O
29943,DS,O,B-MethodName
29944,segmenter,O,I-MethodName
29945,was,O,O
29946,trained,O,O
29947,on,O,O
29948,the,O,O
29949,TED,O,B-DatasetName
29950,corpus,O,O
29951,(,O,O
29952,Cettolo,O,O
29953,et,O,O
29954,al,O,O
29955,.,O,O
29956,",",O,O
29957,2012,O,O
29958,),O,O
29959,.,O,O
29960,4,O,O
29961,Evaluation,O,O
29962,Figure,O,O
29963,2,O,O
29964,reports,O,O
29965,the,O,O
29966,evolution,O,O
29967,of,O,O
29968,BLEU,B-MetricName,B-MetricName
29969,scores,O,O
29970,on,O,O
29971,the,O,O
29972,German,O,B-DatasetName
29973,-,O,I-DatasetName
29974,English,O,I-DatasetName
29975,IWSLT,B-DatasetName,B-DatasetName
29976,2010,I-DatasetName,I-DatasetName
29977,dev,O,I-DatasetName
29978,set,O,I-DatasetName
29979,as,O,O
29980,a,O,O
29981,function,O,O
29982,of,O,O
29983,thekvalue,O,B-HyperparameterName
29984,in,O,O
29985,the,O,O
29986,wait-,O,B-HyperparameterName
29987,kpolicy,O,O
29988,for,O,O
29989,a,O,O
29990,range,O,O
29991,of,O,O
29992,streaming,O,B-HyperparameterName
29993,history,O,I-HyperparameterName
29994,lengths,O,I-HyperparameterName
29995,(,O,O
29996,h,O,B-HyperparameterName
29997,=,O,O
29998,f0,O,B-HyperparameterValue
29999,;,O,O
30000,20,O,B-HyperparameterValue
30001,;,O,O
30002,40,O,B-HyperparameterValue
30003,;,O,O
30004,60,O,B-HyperparameterValue
30005,;,O,O
30006,80,O,B-HyperparameterValue
30007,g,O,I-HyperparameterValue
30008,),O,O
30009,.,O,O
30010,We,O,O
30011,show,O,O
30012,results,O,O
30013,for,O,O
30014,the,O,O
30015,3,O,O
30016,encoders,O,O
30017,introduced,O,O
30018,previously,O,O
30019,.,O,O
30020,History,O,B-HyperparameterName
30021,lengths,O,I-HyperparameterName
30022,were,O,O
30023,selected,O,O
30024,taking,O,O
30025,into,O,O
30026,account,O,O
30027,that,O,O
30028,the,O,O
30029,average,O,B-HyperparameterName
30030,sentence,O,O
30031,length,O,B-HyperparameterName
30032,is,O,O
30033,20,O,B-HyperparameterValue
30034,tokens,O,B-HyperparameterName
30035,.,O,O
30036,A,O,O
30037,history,O,B-HyperparameterName
30038,length,O,I-HyperparameterName
30039,of,O,O
30040,zero,O,B-HyperparameterValue
30041,(,O,O
30042,h=,O,B-HyperparameterName
30043,0,O,B-HyperparameterValue
30044,),O,O
30045,refers,O,O
30046,to,O,O
30047,the,O,O
30048,conventional,O,O
30049,sentence,O,B-TaskName
30050,-,O,I-TaskName
30051,level,O,I-TaskName
30052,simultaneous,B-TaskName,B-TaskName
30053,MT,I-TaskName,I-TaskName
30054,model,O,O
30055,.,O,O
30056,The,O,O
30057,BLEU,B-MetricName,B-MetricName
30058,scores,O,O
30059,for,O,O
30060,the,O,O
30061,ofﬂine,O,O
30062,MT,B-TaskName,B-TaskName
30063,systems,O,O
30064,with,O,O
30065,a,O,O
30066,bidirectional,O,O
30067,encoder,O,O
30068,are,O,O
30069,also,O,O
30070,reported,O,O
30071,using,O,O
30072,horizontal,O,O
30073,lines,O,O
30074,",",O,O
30075,in,O,O
30076,order,O,O
30077,to,O,O
30078,serve,O,O
30079,as,O,O
30080,reference,O,O
30081,values,O,O
30082,.,O,O
30083,We,O,O
30084,report,O,O
30085,ofﬂine,O,O
30086,results,O,O
30087,for,O,O
30088,h=,O,B-HyperparameterName
30089,0and,O,B-HyperparameterValue
30090,the,O,O
30091,best,O,O
30092,performing,O,O
30093,history,O,O
30094,conﬁguration,O,O
30095,",",O,O
30096,h=,O,B-HyperparameterName
30097,60,O,B-HyperparameterValue
30098,.,O,O
30099,All,O,O
30100,systems,O,O
30101,used,O,O
30102,the,O,O
30103,reference,O,O
30104,segmentation,O,O
30105,during,O,O
30106,decoding,O,O
30107,.,O,O
30108,As,O,O
30109,observed,O,O
30110,",",O,O
30111,BLEU,B-MetricName,B-MetricName
30112,scores,O,O
30113,of,O,O
30114,the,O,O
30115,simultaneous,B-TaskName,B-MethodName
30116,MT,I-TaskName,B-TaskName
30117,systems,O,O
30118,leveraging,O,O
30119,on,O,O
30120,the,O,O
30121,streaming,O,O
30122,history,O,O
30123,(,O,O
30124,h,O,B-HyperparameterName
30125,>,O,O
30126,0,O,B-HyperparameterValue
30127,),O,O
30128,are,O,O
30129,systematically,O,O
30130,and,O,O
30131,notably,O,O
30132,higher,O,O
30133,than,O,O
30134,those,O,O
30135,of,O,O
30136,conventional,O,O
30137,sentence,O,O
30138,-,O,O
30139,based,O,O
30140,simultaneous,B-TaskName,B-TaskName
30141,MT,I-TaskName,B-TaskName
30142,system,O,O
30143,(,O,O
30144,h=,O,B-HyperparameterName
30145,0,O,B-HyperparameterValue
30146,),O,O
30147,over,O,O
30148,the,O,O
30149,range,O,O
30150,of,O,O
30151,wait-,O,B-HyperparameterName
30152,kvalues,O,I-HyperparameterName
30153,.,O,O
30154,Indeed,O,O
30155,",",O,O
30156,as,O,O
30157,the,O,O
30158,streaming,O,O
30159,history,O,O
30160,increases,O,O
30161,",",O,O
30162,BLEU,B-MetricName,B-MetricName
30163,scores,O,O
30164,also,O,O
30165,do,O,O
30166,reaching,O,O
30167,what,O,O
30168,it,O,O
30169,seems,O,O
30170,the,O,O
30171,optimal,O,O
30172,history,O,B-HyperparameterName
30173,length,O,I-HyperparameterName
30174,at,O,O
30175,h=,O,B-HyperparameterName
30176,60,O,O
30177,and,O,O
30178,slightly,O,O
30179,degrading,O,O
30180,at,O,O
30181,h=,O,B-HyperparameterName
30182,80,O,B-HyperparameterValue
30183,.,O,O
30184,As,O,O
30185,expected,O,O
30186,",",O,O
30187,when,O,O
30188,replacing,O,O
30189,the,O,O
30190,unidirectional,O,O
30191,encoder,O,O
30192,by,O,O
30193,the,O,O
30194,PBE,O,O
30195,",",O,O
30196,BLEU,B-MetricName,B-MetricName
30197,scores,O,O
30198,improve,O,O
30199,as,O,O
30200,the,O,O
30201,wait,O,B-HyperparameterName
30202,-,O,O
30203,kvalue,O,B-HyperparameterName
30204,increases,O,O
30205,",",O,O
30206,since,O,O
30207,PBE,O,O
30208,has,O,O
30209,additional,O,O
30210,access,O,O
30211,to,O,O
30212,those,O,O
30213,tokens,O,O
30214,from,O,O
30215,j+,O,B-HyperparameterName
30216,1up,O,B-HyperparameterValue
30217,to,O,O
30218,k.,O,B-HyperparameterName
30219,For,O,O
30220,instance,O,O
30221,",",O,O
30222,for,O,O
30223,k=,O,B-HyperparameterName
30224,32,O,B-HyperparameterValue
30225,andh=,O,B-HyperparameterName
30226,60,O,B-HyperparameterValue
30227,",",O,O
30228,PBE,O,B-MethodName
30229,is,O,O
30230,0:7BLEU,B-MetricValue,B-HyperparameterValue
30231,points,O,O
30232,above,O,O
30233,the,O,O
30234,unidirectional,O,O
30235,encoder,O,O
30236,.,O,O
30237,On,O,O
30238,the,O,O
30239,other,O,O
30240,hand,O,O
30241,",",O,O
30242,it,O,O
30243,can,O,O
30244,be,O,O
30245,observed,O,O
30246,how,O,O
30247,using,O,O
30248,an,O,O
30249,encoder,O,O
30250,which,O,O
30251,is,O,O
30252,not,O,O
30253,fully,O,O
30254,bidirectional,O,O
30255,during,O,O
30256,training,O,O
30257,",",O,O
30258,creates,O,O
30259,a,O,O
30260,performance,O,O
30261,gap,O,O
30262,with,O,O
30263,respect,O,O
30264,to,O,O
30265,the,O,O
30266,ofﬂine,O,O
30267,bidirectional,O,O
30268,model,O,O
30269,when,O,O
30270,carrying,O,O
30271,out,O,O
30272,inference,O,O
30273,in,O,O
30274,an,O,O
30275,ofﬂine,O,O
30276,manner,O,O
30277,(,O,O
30278,k32,O,B-HyperparameterName
30279,),O,O
30280,.,O,O
30281,It,O,O
30282,can,O,O
30283,be,O,O
30284,also,O,O
30285,observed,O,O
30286,how,O,O
30287,the,O,O
30288,PBE,O,B-MethodName
30289,model,O,O
30290,is,O,O
30291,better,O,O
30292,prepared,O,O
30293,for,O,O
30294,this,O,O
30295,scenario,O,O
30296,and,O,O
30297,shows,O,O
30298,a,O,O
30299,smaller,O,O
30300,gap,O,O
30301,.,O,O
30302,It,O,O
30303,is,O,O
30304,important,O,O
30305,to,O,O
30306,keep,O,O
30307,in,O,O
30308,mind,O,O
30309,that,O,O
30310,although,O,O
30311,both,O,O
30312,ofﬂine,O,O
30313,and,O,O
30314,PBE,O,B-MethodName
30315,models,O,O
30316,behave,O,O
30317,the,O,O
30318,same,O,O
30319,way,O,O
30320,during,O,O
30321,inference,O,O
30322,for,O,O
30323,a,O,O
30324,large,O,O
30325,enough,O,O
30326,k,O,B-HyperparameterName
30327,",",O,O
30328,during,O,O
30329,training,O,O
30330,time,O,O
30331,the,O,O
30332,PBE,O,B-MethodName
30333,model,O,O
30334,",",O,O
30335,trained,O,O
30336,using,O,O
30337,the,O,O
30338,multi-,O,O
30339,kwith,O,O
30340,krandomly,O,O
30341,sampled,O,O
30342,for,O,O
30343,each,O,O
30344,batch,O,O
30345,",",O,O
30346,has,O,O
30347,been,O,O
30348,optimized,O,O
30349,jointly,O,O
30350,for,O,O
30351,low,O,O
30352,",",O,O
30353,medium,O,O
30354,and,O,O
30355,high,O,O
30356,latencies,O,B-HyperparameterName
30357,.,O,O
30358,In,O,O
30359,general,O,O
30360,",",O,O
30361,the,O,O
30362,bidirectional,O,O
30363,encoder,O,O
30364,shows,O,O
30365,poor,O,O
30366,performance,O,O
30367,for,O,O
30368,simultaneous,B-TaskName,B-TaskName
30369,MT,I-TaskName,B-TaskName
30370,.,O,O
30371,This,O,O
30372,can,O,O
30373,be,O,O
30374,explained,O,O
30375,by,O,O
30376,the,O,O
30377,fact,O,O
30378,that,O,O
30379,there,O,O
30380,exists,O,O
30381,a,O,O
30382,mismatch,O,O
30383,between,O,O
30384,the,O,O
30385,training,O,O
30386,condition,O,O
30387,(,O,O
30388,whole,O,O
30389,source,O,O
30390,available,O,O
30391,),O,O
30392,and,O,O
30393,the,O,O
30394,inference,O,O
30395,condition,O,O
30396,(,O,O
30397,only,O,O
30398,a,O,O
30399,preﬁx,O,O
30400,of,O,O
30401,the,O,O
30402,source,O,O
30403,is,O,O
30404,available,O,O
30405,for,O,O
30406,k,O,B-HyperparameterName
30407,<,O,O
30408,32,O,B-HyperparameterValue
30409,),O,O
30410,.,O,O
30411,These,O,O
30412,results,O,O
30413,are,O,O
30414,consistent,O,O
30415,with,O,O
30416,(,O,O
30417,Elbayad,O,O
30418,et,O,O
30419,al,O,O
30420,.,O,O
30421,",",O,O
30422,2020a,O,O
30423,),O,O
30424,.,O,O
30425,Keep,O,O
30426,in,O,O
30427,mind,O,O
30428,that,O,O
30429,this,O,O
30430,bidirectional,O,O
30431,model,O,O
30432,is,O,O
30433,different,O,O
30434,from,O,O
30435,the,O,O
30436,ofﬂine,O,O
30437,one,O,O
30438,because,O,O
30439,it,O,O
30440,has,O,O
30441,been,O,O
30442,subject,O,O
30443,to,O,O
30444,the,O,O
30445,constraints,O,O
30446,of,O,O
30447,Eq,O,O
30448,.,O,O
30449,7,O,O
30450,during,O,O
30451,training,O,O
30452,.,O,O
30453,As,O,O
30454,a,O,O
30455,result,O,O
30456,of,O,O
30457,the,O,O
30458,BLEU,B-MetricName,B-MetricName
30459,scores,O,O
30460,reported,O,O
30461,in,O,O
30462,Figure,O,O
30463,2,O,O
30464,",",O,O
30465,the,O,O
30466,streaming,B-TaskName,B-MethodName
30467,MT,I-TaskName,B-MethodName
30468,system,O,O
30469,with,O,O
30470,h=,O,B-HyperparameterName
30471,60,O,B-HyperparameterValue
30472,and,O,O
30473,PBE,O,B-MethodName
30474,was,O,O
30475,used,O,O
30476,in,O,O
30477,the,O,O
30478,rest,O,O
30479,of,O,O
30480,the,O,O
30481,German,O,O
30482,-,O,O
30483,English,O,O
30484,experiments,O,O
30485,.,O,O
30486,Following,O,O
30487,(,O,O
30488,Schneider,O,O
30489,and,O,O
30490,Waibel,O,O
30491,",",O,O
30492,2020,O,O
30493,),O,O
30494,’s,O,O
30495,setup,O,O
30496,",",O,O
30497,the,O,O
30498,test,O,O
30499,set,O,O
30500,is,O,O
30501,lowercased,O,O
30502,and,O,O
30503,concatenated,O,O
30504,into,O,O
30505,a,O,O
30506,single,O,O
30507,stream,O,O
30508,.,O,O
30509,In,O,O
30510,order,O,O
30511,to,O,O
30512,measure,O,O
30513,the,O,O
30514,latency,O,O
30515,of,O,O
30516,the,O,O
30517,pipeline,O,O
30518,deﬁned,O,O
30519,by,O,O
30520,the,O,O
30521,segmenter,O,O
30522,followed,O,O
30523,by,O,O
30524,MT,B-TaskName,B-MethodName
30525,system,O,O
30526,",",O,O
30527,it,O,O
30528,is,O,O
30529,necessary,O,O
30530,to,O,O
30531,take,O,O
30532,into,O,O
30533,account,O,O
30534,not,O,O
30535,only,O,O
30536,the,O,O
30537,latency,O,O
30538,of,O,O
30539,the,O,O
30540,MT,B-TaskName,B-MethodName
30541,system,O,O
30542,but,O,O
30543,also,O,O
30544,that,O,O
30545,of,O,O
30546,the,O,O
30547,segmenter,O,O
30548,.,O,O
30549,Thankfully,O,O
30550,this,O,O
30551,is,O,O
30552,straightforward,O,O
30553,to,O,O
30554,do,O,O
30555,in,O,O
30556,our,O,O
30557,pipeline,O,O
30558,",",O,O
30559,as,O,O
30560,a,O,O
30561,segmenter,O,O
30562,with,O,O
30563,a6977,O,O
30564,future,O,B-HyperparameterName
30565,window,O,I-HyperparameterName
30566,of,O,I-HyperparameterName
30567,length,O,I-HyperparameterName
30568,wmodiﬁes,O,O
30569,the,O,O
30570,pipeline,O,O
30571,policy,O,O
30572,so,O,O
30573,that,O,O
30574,",",O,O
30575,at,O,O
30576,the,O,O
30577,start,O,O
30578,of,O,O
30579,the,O,O
30580,stream,O,O
30581,",",O,O
30582,wREAD,O,B-MethodName
30583,actions,O,O
30584,are,O,O
30585,carried,O,O
30586,out,O,O
